Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
3983.4,November-08,1240.4,villa,residential,Center,irregular,2,23170mts,3,0.9193476602243226,1991,1999.0,alley,58,2,8,,Yes,Yes
10230.1,January-1996,1279.9,duplex,commercial,Outskirts,rectangle,1,78294,2,0.838573972127418,1981,1992.0,highway,15,3,6,NA,No,NA
10933.9,July-1972,6729.7,duplex,residential,Outskirts,trapezoid,5,67951,3,0.3185301211642494,1960,1969.0,highway,32,1,4,NA,No,NA
10621.7,June-1980,4951.8,flat,residential,Border,irregular,4,20825mts,2,0.8417486805054413,1980,0.0,street,18,5,9,,Yes,NA
10606.0,Aug-1994,3595.1,flat,commercial,Center,irregular,4,23187,4,0.8867095612475158,1980,1990.0,street,75,2,6,NA,Yes,
11825.5,February-2008,4341.5,duplex,residential,Center,rectangle,5,11646mts,2,0.835491462589309,2005,0.0,alley,78,5,8,NA,Yes,NA
3700.1,May-1977,1675.6,villa,residential,Outskirts,rectangle,5,66220,3,0.5924029897116987,1961,1971.0,highway,64,4,8,,Yes,Yes
11800.8,December-2000,11771.4,open land,commercial,Outskirts,irregular,5,56567,4,0.05683621262019822,1988,0.0,highway,25,3,4,F,NA,NA
2720.1,February-71,2566.2,villa,residential,Outskirts,irregular,4,73281mts,7,0.0016265108768435121,1970,0.0,highway,84,1,3,NA,Yes,Yes
10412.6,July-1973,9064.8,duplex,residential,Outskirts,irregular,3,52268mts,6,0.20264301916413674,1966,0.0,highway,20,3,9,NA,No,NA
4445.6,September-1977,7617.4,villa,residential,Center,rectangle,4,3825,3,0.34423142084354263,1973,0.0,alley,34,1,9,NA,Yes,Yes
10197.0,Feb-1977,6632.5,duplex,commercial,Border,rectangle,1,34274mts,3,0.18031283864577374,1959,1968.0,street,37,1,6,NA,No,NA
18716.2,April-2006,2092.8,land,residential,Outskirts,irregular,3,62907,7,0.5604097377157018,2004,0.0,highway,22,5,10,C,NA,NA
11172.1,Oct-1973,2507.2,land,industrial,Border,trapezoid,5,25966,2,0.5865063653473236,1969,0.0,highway,34,5,10,C,NA,NA
11304.6,July-1990,9631.2,flat,commercial,Center,rectangle,5,22904,9,0.298387235032085,1977,1985.0,street,6,2,3,,No,NA
10156.0,May-1975,2582.3,flat,commercial,Border,trapezoid,3,28707,9,0.07979005678795992,1962,1970.0,street,67,5,4,NA,Yes,NA
12292.7,February-2009,3349.9,open land,industrial,Center,rectangle,3,22607mts,6,0.9814702593910095,2009,0.0,street,89,4,9,F,NA,NA
11353.5,January-2006,6996.7,open land,industrial,Border,irregular,3,37549,6,0.167927130585239,2003,0.0,street,19,2,5,F,NA,
18241.1,April-1996,5986.7,flat,residential,Outskirts,irregular,4,77956,4,0.607741474446302,1983,1993.0,highway,88,4,10,,Yes,NA
9876.1,Dec-1998,2812.3,duplex,commercial,Center,irregular,1,3549,9,0.3714834563475733,1984,1993.0,alley,91,1,3,,No,NA
11612.5,Jul-1974,8944.7,duplex,commercial,Center,trapezoid,2,19749mts,6,0.9787302226256197,1965,0.0,alley,66,2,4,NA,Yes,NA
3981.1,January-1973,7722.4,villa,residential,Outskirts,rectangle,2,57486,6,0.47963834548785145,1973,0.0,highway,13,3,8,,Yes,Yes
19906.8,April-2007,4319.5,open land,residential,Center,irregular,3,16717,10,0.9674705971951524,1997,0.0,street,56,3,6,F,NA,
12274.1,November-1987,7901.4,open land,commercial,Center,trapezoid,1,18975mts,7,0.9122467285559717,1983,,street,83,3,6,C,NA,
10660.4,July-1980,3653.3,open land,industrial,Border,rectangle,1,22863,9,0.07487990165869174,1962,0.0,highway,36,4,3,F,NA,NA
11873.4,October-2005,2233.9,land,industrial,Center,trapezoid,1,24625,6,0.607205013540822,2001,,alley,23,1,6,F,NA,NA
10535.7,May-1974,8863.1,flat,commercial,Center,rectangle,3,13465mts,9,0.06071727172536712,1973,0.0,alley,49,1,2,NA,Yes,NA
11371.3,November-1987,3749.4,open land,industrial,Border,trapezoid,1,26973,9,0.24698001939096959,1977,,street,25,3,9,F,NA,
9736.0,December-1980,2162.7,flat,commercial,Center,irregular,2,11396,7,0.14081793954897237,1976,0.0,street,34,2,6,NA,No,NA
12214.4,October-1990,8812.0,open land,residential,Center,rectangle,1,7704,2,0.23412018789412992,1988,0.0,street,9,3,7,C,NA,
12059.3,October-96,6917.1,open land,residential,Outskirts,trapezoid,3,70038mts,4,0.05968753984917552,1977,,highway,47,3,9,F,NA,NA
12198.0,June-87,11357.1,open land,commercial,Border,trapezoid,2,36455,4,0.36952312894949735,1983,,street,62,1,6,F,NA,NA
18109.8,Apr-1982,1992.5,land,industrial,Border,irregular,4,24205mts,8,0.37046716937388735,1975,0.0,highway,19,2,8,F,NA,NA
18368.8,April-1972,6949.0,flat,commercial,Center,rectangle,3,19210,10,0.46014404002711684,1967,0.0,street,67,2,1,NA,No,NA
11286.5,November-2003,2245.3,land,commercial,Center,irregular,4,16652,3,0.28310095486243436,1993,0.0,street,51,4,1,C,NA,NA
11414.1,Nov-1994,4604.4,duplex,residential,Center,trapezoid,3,14819mts,8,0.21463726899512137,1990,0.0,street,53,2,2,NA,No,NA
4678.3,July-1975,11269.6,villa,residential,Border,rectangle,1,21472,7,0.6104235305683109,1956,1964.0,street,8,5,10,NA,Yes,Yes
10559.2,October-1982,2644.1,flat,residential,Border,rectangle,3,37766,1,0.9983412955967466,1972,1981.0,street,18,2,7,,Yes,NA
10103.0,July-1975,8307.0,flat,commercial,Border,irregular,1,39359,3,0.3193966563079893,1965,1973.0,street,28,3,9,NA,Yes,NA
4997.8,August-1989,9575.9,villa,residential,Center,rectangle,1,20286,2,0.6021055491891621,1989,0.0,alley,57,4,2,NA,Yes,Yes
9986.7,Jun-1970,7845.4,flat,commercial,Outskirts,rectangle,1,75384,6,0.4030948187327551,1970,0.0,highway,41,1,4,NA,Yes,NA
12326.5,Apr-1970,6729.6,villa,residential,Border,trapezoid,5,30892,3,0.6011476393001441,1967,0.0,street,60,5,6,NA,Yes, No
19247.3,Apr-1975,10142.2,land,residential,Outskirts,rectangle,5,57203,10,0.6873503182534436,1968,0.0,highway,80,1,8,C,NA,
3281.1,November-1982,4592.6,villa,residential,Border,rectangle,3,20417mts,8,0.5227595022617312,1980,0.0,highway,86,2,5,,Yes, No
9766.8,July-1999,2310.7,duplex,commercial,Outskirts,irregular,3,58774,9,0.287148580594207,1994,0.0,highway,89,5,1,,No,NA
11359.2,Feb-1989,8661.6,duplex,residential,Outskirts,trapezoid,5,59090mts,6,0.0694461437466849,1976,1985.0,highway,52,3,7,NA,Yes,
10385.1,February-2005,1181.6,flat,commercial,Border,rectangle,5,36920mts,1,0.7855715423269514,2001,0.0,street,45,3,2,NA,No,
4385.5,May-75,5627.9,villa,residential,Border,trapezoid,3,29462,1,0.6890629026640077,1969,0.0,highway,2,4,5,,Yes,Yes
12068.1,Jul-1989,8083.5,land,industrial,Outskirts,trapezoid,4,70817mts,6,0.3936522856886061,1980,0.0,highway,70,4,1,F,NA,NA
10895.4,Nov-2001,11659.2,flat,commercial,Outskirts,rectangle,3,78131,7,0.6061034027168758,1992,0.0,highway,70,1,2,,Yes,NA
11372.9,January-1982,839.9,land,residential,Center,rectangle,2,11135,5,0.5036820467560803,1979,0.0,street,26,3,6,C,NA,
10939.1,August-1995,6037.9,flat,commercial,Border,trapezoid,5,26189mts,1,0.9905366716248021,1976,1987.0,street,93,1,6,,No,NA
4557.9,October-1975,10233.0,villa,residential,Border,trapezoid,2,20552mts,8,0.6913821043052494,1958,1967.0,highway,8,3,4,NA,Yes,Yes
11187.3,February-1979,2685.2,open land,industrial,Center,trapezoid,3,17836,7,0.27076012638718705,1966,0.0,alley,99,2,9,C,NA,NA
11253.8,December-1979,10024.4,flat,residential,Outskirts,rectangle,4,53447,2,0.7673666617996341,1978,0.0,highway,55,5,6,NA,Yes,NA
11452.2,December-1997,9014.2,duplex,residential,Center,irregular,3,20886mts,6,0.773936761743196,1988,0.0,alley,99,4,6,NA,No,NA
10869.1,October-1983,10961.6,flat,residential,Outskirts,rectangle,2,71586mts,5,0.6980933900567274,1967,1977.0,highway,22,1,1,,No,NA
10276.7,August-2004,4693.2,flat,residential,Outskirts,rectangle,1,61566,5,0.07885325762325524,1988,1996.0,highway,47,4,6,NA,No,NA
10992.6,Jan-1987,6994.4,flat,residential,Outskirts,trapezoid,5,51751,2,0.7116590271202119,1976,1984.0,highway,39,1,10,NA,No,NA
10203.4,June-1973,4875.5,duplex,commercial,Outskirts,rectangle,3,71064,5,0.04675771228001724,1970,0.0,highway,87,5,4,NA,Yes,
10485.5,March-1991,2008.7,duplex,commercial,Outskirts,trapezoid,4,75569,4,0.09632439947238369,1979,1989.0,highway,79,5,3,NA,No,NA
10957.7,June-95,4381.9,open land,residential,Outskirts,rectangle,2,61481mts,2,0.2037831399362816,1991,0.0,highway,76,2,5,C,NA,NA
10766.0,July-1973,3282.0,duplex,residential,Center,irregular,4,8228,1,0.6037823570751718,1960,1970.0,alley,62,4,7,,Yes,
11687.7,May-1979,10563.8,duplex,residential,Outskirts,trapezoid,1,56612,6,0.886591608332169,1976,0.0,highway,16,4,7,NA,Yes,NA
12073.3,June-1979,11550.8,open land,industrial,Center,irregular,5,18639,8,0.997383271266059,1969,0.0,alley,86,4,5,C,NA,NA
5352.1,June-04,6910.7,villa,residential,Center,trapezoid,3,13848,2,0.12087609196100058,1990,2000.0,street,73,5,6,NA,Yes,Yes
18581.0,April-1987,10482.4,flat,commercial,Border,rectangle,1,35243,3,0.1168378442406639,1987,0.0,street,9,4,4,NA,Yes,NA
4112.4,November-1977,5299.6,villa,residential,Border,trapezoid,4,34720,8,0.2793151775674625,1964,1974.0,street,20,1,10,NA,Yes,Yes
10683.3,November-74,1358.6,land,industrial,Outskirts,trapezoid,1,78353,8,0.168786222640953,1970,,highway,81,2,9,F,NA,
3529.6,March-1978,2562.1,villa,residential,Outskirts,rectangle,3,76005mts,10,0.8305454486365607,1966,1975.0,highway,1,3,5,,Yes, No
11066.3,July-1997,7768.4,flat,residential,Center,irregular,3,11480,9,0.6044009327089608,1979,1988.0,alley,52,4,10,NA,Yes,NA
11087.9,May-2000,4513.6,duplex,residential,Center,irregular,1,9744mts,2,0.5938256223673081,1995,0.0,alley,52,5,9,NA,Yes,NA
12581.8,October-2005,9865.0,land,commercial,Outskirts,trapezoid,5,76216,5,0.9781724716225987,1989,0.0,highway,41,1,6,F,NA,
4176.1,August-1977,7172.5,villa,residential,Center,irregular,2,22244,7,0.028951220887436513,1965,1975.0,alley,0,5,5,NA,Yes,Yes
3923.5,November-1994,6616.8,villa,residential,Border,trapezoid,1,23706,1,0.09615054166753867,1980,1989.0,highway,69,3,10,NA,Yes, No
10542.7,October-2000,2001.5,flat,residential,Border,trapezoid,1,23877,10,0.6332773369319142,1985,1996.0,street,10,2,3,NA,Yes,
10562.7,October-2003,6181.1,duplex,commercial,Outskirts,irregular,3,65175,4,0.5640745699876498,1989,1997.0,highway,32,5,8,NA,No,NA
11778.7,Jan-1994,10807.0,land,residential,Outskirts,irregular,5,68215mts,1,0.555791851136725,1980,0.0,highway,69,3,9,C,NA,NA
3783.0,January-92,5860.7,villa,residential,Border,irregular,4,26326mts,7,0.1523953214119581,1979,1989.0,street,6,3,3,,Yes,Yes
4029.9,January-1998,5047.9,villa,residential,Outskirts,rectangle,5,64599mts,8,0.3103916784151367,1991,0.0,highway,39,3,4,NA,Yes,Yes
11277.3,December-1991,10144.1,duplex,residential,Outskirts,rectangle,4,71843,10,0.3095297667696273,1979,1987.0,highway,8,3,5,NA,Yes,NA
9929.4,February-2006,3788.8,duplex,commercial,Border,irregular,3,30738,4,0.11606185655630696,1990,1998.0,street,91,2,7,NA,No,NA
11453.7,January-1981,6028.5,duplex,residential,Center,rectangle,5,10493,2,0.34612112919634785,1976,0.0,street,52,3,2,NA,No,
11474.1,July-2008,9043.8,flat,residential,Center,irregular,5,21751,10,0.3965820188038367,1995,2006.0,alley,47,5,9,,Yes,NA
10769.9,August-1982,7182.8,duplex,residential,Border,rectangle,5,34906mts,10,0.9193445334939331,1977,0.0,highway,29,1,8,NA,No,
4938.0,June-2004,9424.4,villa,residential,Border,trapezoid,4,31660mts,8,0.5551586354351754,2004,0.0,street,84,4,10,NA,Yes, No
12099.1,June-2005,10474.0,duplex,commercial,Center,trapezoid,2,3201,4,0.10305544340564299,1994,2003.0,street,99,5,10,NA,Yes,NA
4227.8,July-1978,2505.7,villa,residential,Center,trapezoid,1,13265,7,0.7432957844042535,1961,1972.0,alley,58,2,9,NA,Yes,Yes
3309.8,August-2005,5627.6,villa,residential,Border,irregular,1,33761,8,0.2216766274809454,2003,0.0,street,57,1,3,,Yes, No
10356.3,March-1975,9879.1,flat,commercial,Border,rectangle,2,26499,6,0.14775463004936162,1970,0.0,highway,16,4,4,NA,Yes,NA
9675.9,May-1993,826.5,flat,commercial,Border,trapezoid,1,28411,10,0.6178719713200314,1975,1983.0,highway,99,2,6,NA,Yes,NA
12145.3,November-2000,5199.7,open land,residential,Center,rectangle,5,18545mts,10,0.32647335360316454,1991,0.0,alley,42,2,4,F,NA,NA
10372.7,July-2003,8690.7,flat,commercial,Outskirts,irregular,3,62911,1,0.6396714986105556,1991,2001.0,highway,47,1,1,NA,Yes,
18973.1,Apr-1999,5697.3,duplex,commercial,Center,irregular,4,8342,10,0.9124627008778642,1997,0.0,street,41,5,3,NA,No,NA
11467.7,Oct-1992,6529.9,flat,residential,Center,rectangle,2,16858mts,6,0.7926749659279836,1990,0.0,street,13,4,4,NA,No,NA
5595.2,February-77,10398.6,villa,residential,Center,trapezoid,5,23671,6,0.4517784930080637,1964,1973.0,street,59,4,1,NA,Yes,Yes
10537.2,December-1978,9640.9,duplex,commercial,Outskirts,irregular,5,78711mts,1,0.35392743044322883,1973,0.0,highway,84,2,9,NA,Yes,NA
4788.4,July-1994,11154.0,villa,residential,Outskirts,trapezoid,4,62985mts,2,0.07508012478258985,1993,0.0,highway,22,1,4,NA,Yes,Yes
2897.5,August-1976,1011.7,villa,residential,Outskirts,irregular,1,71056mts,2,0.14137006373060756,1957,1966.0,highway,40,4,2,NA,Yes,Yes
5265.1,October-1974,9530.8,villa,residential,Center,trapezoid,2,24182mts,10,0.9623922111395953,1969,0.0,street,49,2,5,NA,Yes,Yes
12973.7,April-1988,9806.9,villa,residential,Center,trapezoid,2,16846,9,0.6712399897274772,1971,1980.0,alley,4,4,5,NA,Yes, No
10464.7,November-72,3757.0,flat,commercial,Border,trapezoid,3,20662mts,6,0.9867045428426273,1961,1971.0,street,37,3,3,NA,No,
11154.1,September-2000,1891.0,open land,commercial,Outskirts,rectangle,3,71297,3,0.13380582609213498,1981,,highway,66,5,9,F,NA,NA
11379.2,September-2002,7201.2,duplex,commercial,Center,rectangle,5,8508,3,0.20104943848737922,1988,1999.0,street,52,2,2,,No,NA
10929.5,July-1982,9802.1,duplex,commercial,Border,trapezoid,2,36842,9,0.4803281641279199,1978,0.0,highway,92,3,5,NA,Yes,NA
10435.3,March-1975,9243.1,duplex,commercial,Border,irregular,4,27821,1,0.5741977573230246,1973,0.0,highway,20,3,3,,No,NA
3904.7,March-1983,6510.1,villa,residential,Outskirts,irregular,4,79873,3,0.661496955301201,1975,0.0,highway,42,5,2,NA,Yes, No
4223.8,Feb-1994,8218.1,villa,residential,Center,irregular,1,23873,9,0.3800209284886613,1991,0.0,street,77,1,7,NA,Yes,Yes
12124.9,September-1997,9760.5,duplex,residential,Center,trapezoid,1,8981,8,0.47038923112961695,1981,1989.0,alley,10,5,4,,No,NA
12082.1,Sep-1972,3507.1,open land,residential,Outskirts,trapezoid,5,72429mts,3,0.9390271803215018,1963,,highway,77,5,6,F,NA,
11622.1,Jun-2001,5354.0,flat,residential,Center,trapezoid,3,16196,2,0.2495718721875071,1984,1995.0,alley,52,5,7,,Yes,NA
11760.3,June-1992,11521.8,land,residential,Outskirts,irregular,4,55991mts,3,0.08570869291665162,1991,0.0,highway,61,2,10,F,NA,
18502.3,April-1991,2156.5,duplex,residential,Center,irregular,1,10876mts,10,0.6309806693731574,1982,0.0,street,14,5,5,NA,No,
12377.3,Jul-1983,10016.3,duplex,residential,Center,trapezoid,4,20319mts,4,0.9764200531532173,1978,0.0,street,94,3,7,,No,NA
10950.3,December-1994,8275.1,flat,residential,Outskirts,trapezoid,1,61236,4,0.07350176925080976,1978,1986.0,highway,25,3,10,,Yes,NA
11280.7,August-2001,10402.9,duplex,residential,Outskirts,irregular,5,61365,4,0.4596283092775575,1995,0.0,highway,8,3,4,,Yes,NA
5313.6,September-2000,8507.3,villa,residential,Center,trapezoid,1,20262,3,0.7633552763881616,1997,0.0,alley,7,4,2,NA,Yes, No
10274.6,September-1996,2070.1,duplex,commercial,Outskirts,trapezoid,1,64780,9,0.20737224219237815,1995,0.0,highway,27,3,9,NA,Yes,
10550.4,September-2006,5884.0,land,commercial,Border,irregular,3,31186,8,0.059602354143748926,2005,0.0,highway,54,3,2,C,NA,NA
11921.0,January-1971,4680.4,open land,industrial,Center,trapezoid,4,8146mts,9,0.9283635368173946,1969,0.0,street,58,3,3,C,NA,
10745.9,September-1981,11928.5,duplex,commercial,Center,irregular,1,11171mts,10,0.081950341541288,1969,1979.0,alley,78,3,9,,No,
3595.1,June-1989,4713.3,villa,residential,Border,irregular,1,30409,5,0.47220012260827804,1974,1985.0,street,71,4,7,NA,Yes,Yes
3649.5,Jan-1995,5326.3,villa,residential,Border,irregular,5,25018,2,0.42359783634733106,1992,0.0,street,77,2,10,NA,Yes, No
4211.3,May-1981,8002.1,villa,residential,Border,irregular,3,30634,1,0.8572534537652601,1964,1972.0,street,34,5,2,,Yes, No
4793.4,September-2007,6744.4,villa,residential,Center,rectangle,3,4640,5,0.7066440457170446,2003,0.0,street,52,2,5,NA,Yes, No
12548.7,September-84,11822.5,open land,commercial,Center,rectangle,5,6819,3,0.17405158718637104,1978,,alley,86,4,7,F,NA,NA
9428.1,Oct-1986,2649.0,duplex,commercial,Outskirts,irregular,1,77010,6,0.16223031655053377,1979,0.0,highway,36,1,8,,Yes,
10534.6,February-1981,8367.7,duplex,commercial,Outskirts,rectangle,4,67070,2,0.08304190902564079,1970,1979.0,highway,37,2,7,,No,NA
11653.3,September-1995,7711.8,land,residential,Border,irregular,4,31520mts,10,0.7766957275882509,1992,0.0,street,3,4,3,C,NA,
10667.3,June-2004,8375.3,flat,commercial,Outskirts,irregular,3,55215,2,0.743060438421745,1992,2002.0,highway,13,4,10,,Yes,
11716.5,December-1974,8596.6,land,residential,Outskirts,trapezoid,3,75523,9,0.25626722137815816,1969,0.0,highway,64,4,10,C,NA,
10434.8,June-1998,3121.0,flat,residential,Border,trapezoid,4,24086mts,9,0.6275102993517805,1988,1998.0,highway,52,2,7,,No,NA
3931.9,January-88,7584.1,villa,residential,Border,rectangle,1,36932,3,0.06405220252874899,1977,1986.0,street,81,4,3,NA,Yes, No
10744.2,November-1991,11260.4,flat,commercial,Border,irregular,5,28754mts,7,0.34518450504199893,1986,0.0,street,84,5,6,NA,No,NA
10877.0,February-1984,8841.8,flat,commercial,Outskirts,rectangle,5,76437mts,4,0.8894198024314043,1970,1981.0,highway,22,3,8,NA,No,NA
11531.0,July-88,4266.7,open land,residential,Outskirts,trapezoid,5,52600,9,0.6871292824315447,1978,0.0,highway,30,2,10,C,NA,NA
11515.7,March-07,10672.4,flat,commercial,Outskirts,trapezoid,2,52820,1,0.8853777267825853,2006,0.0,highway,87,4,1,,Yes,
11164.4,March-03,8402.9,flat,commercial,Center,irregular,5,22224mts,2,0.05689833767475405,1991,2002.0,street,10,3,9,,Yes,NA
10882.6,May-1972,11446.6,duplex,residential,Outskirts,rectangle,3,73117,10,0.033755390290626686,1972,0.0,highway,92,3,4,,Yes,NA
10738.6,December-94,8396.4,duplex,commercial,Border,rectangle,2,33474mts,3,0.8073387623823817,1979,1987.0,highway,84,3,5,,No,NA
10765.1,December-87,7159.1,duplex,residential,Outskirts,rectangle,1,59262,8,0.8197111872665618,1980,0.0,highway,56,2,4,NA,Yes,NA
10970.9,January-1982,7699.9,duplex,residential,Center,irregular,1,8980,10,0.4753758851844211,1980,0.0,alley,34,4,4,,Yes,
10598.5,Feb-1973,4070.6,flat,residential,Border,trapezoid,3,37872,1,0.8235442987084656,1961,1970.0,highway,33,3,6,NA,No,
10272.0,June-1999,7039.5,duplex,commercial,Outskirts,irregular,1,61422,6,0.7698938654359028,1981,1990.0,highway,26,1,4,NA,Yes,NA
18876.7,April-1984,9028.9,flat,residential,Outskirts,rectangle,5,73757mts,5,0.9536114259524805,1981,0.0,highway,87,4,6,,No,NA
4202.4,August-1985,9724.8,villa,residential,Outskirts,irregular,1,73680mts,7,0.7084617446627375,1983,0.0,highway,26,5,6,NA,Yes,Yes
10890.6,February-1985,9097.2,duplex,residential,Outskirts,rectangle,5,57768,1,0.1076424077202427,1982,0.0,highway,88,1,7,NA,Yes,NA
4846.2,October-1993,4222.4,villa,residential,Center,trapezoid,5,25190mts,10,0.7274589404658781,1979,1989.0,alley,38,4,8,,Yes, No
18487.0,April-1984,6684.3,flat,commercial,Border,rectangle,4,35307,7,0.9311614353147192,1981,0.0,street,78,5,10,NA,No,
11315.8,July-1975,9679.6,duplex,residential,Outskirts,rectangle,5,50828,1,0.8612771248190721,1961,1970.0,highway,39,2,4,NA,Yes,
11517.7,July-2006,2997.0,land,commercial,Border,trapezoid,4,37700mts,8,0.11962877799854665,1989,,street,27,5,1,C,NA,
3756.8,June-1979,9774.1,villa,residential,Outskirts,rectangle,4,70443,8,0.08053268674284131,1961,1970.0,highway,87,1,3,NA,Yes, No
4095.8,May-1985,4914.0,villa,residential,Outskirts,trapezoid,5,53540mts,5,0.9470655116738013,1967,1975.0,highway,80,1,3,NA,Yes, No
10469.6,December-1983,5800.1,flat,commercial,Border,trapezoid,3,25520,2,0.3742653515159555,1964,1975.0,highway,33,4,8,NA,No,NA
11814.2,July-1988,9540.6,open land,industrial,Outskirts,trapezoid,4,73750mts,9,0.014472982239432053,1975,,highway,30,5,5,C,NA,NA
10823.5,May-2001,3237.6,open land,residential,Border,irregular,1,24431,8,0.64549339153609,1986,0.0,highway,7,5,9,C,NA,NA
10207.1,Oct-1982,4724.9,flat,residential,Border,rectangle,3,38011,9,0.7411418280778457,1978,0.0,highway,0,2,10,NA,No,NA
5265.2,June-2009,11517.4,villa,residential,Outskirts,trapezoid,5,78278mts,1,0.9693254723455391,2009,0.0,highway,65,1,8,NA,Yes, No
10325.4,Feb-1974,6499.8,duplex,residential,Border,irregular,2,32143,9,0.5964373640483321,1974,0.0,highway,6,5,1,NA,No,NA
12113.4,March-2007,10430.6,open land,industrial,Outskirts,rectangle,5,74043,1,0.7505577605474628,1988,0.0,highway,94,4,9,C,NA,NA
11482.2,March-1997,10423.4,duplex,residential,Center,irregular,5,12782,1,0.0270862738345502,1985,1993.0,alley,98,4,9,NA,No,NA
12478.6,August-2000,11323.8,duplex,residential,Center,trapezoid,3,14954mts,3,0.14114098196913794,1989,1997.0,alley,31,5,4,NA,Yes,NA
11251.8,December-2008,6975.3,duplex,commercial,Center,irregular,5,21357,5,0.5114176238737381,1989,1997.0,street,80,3,7,NA,No,NA
11015.8,July-1989,11409.9,duplex,residential,Outskirts,rectangle,1,64836,10,0.7705778190399558,1980,0.0,highway,65,1,5,,No,
12213.7,March-1979,11527.4,duplex,residential,Center,rectangle,5,9802mts,2,0.7001388115159035,1970,0.0,alley,29,4,2,,Yes,NA
10261.8,March-1993,5200.4,flat,residential,Border,irregular,4,28290,3,0.3008635131501626,1982,1993.0,street,93,3,6,NA,Yes,NA
3572.6,July-1992,5908.4,villa,residential,Border,irregular,1,37570mts,1,0.9952730469501241,1976,1985.0,highway,67,3,5,NA,Yes, No
11174.9,March-1984,8334.2,duplex,commercial,Border,rectangle,5,33761,6,0.46712119410103736,1977,0.0,street,8,4,10,NA,Yes,NA
9938.4,February-1984,3140.6,duplex,commercial,Outskirts,rectangle,5,79571,10,0.15329662626489227,1978,0.0,highway,16,1,7,NA,No,NA
3057.7,March-1970,1221.8,villa,residential,Center,irregular,4,23974,10,0.24589797699529903,1967,0.0,alley,81,2,4,NA,Yes, No
11627.1,Dec-1995,10707.1,flat,residential,Outskirts,trapezoid,3,66216,8,0.9201191249165268,1992,0.0,highway,42,4,5,NA,No,
12001.6,December-1993,11790.6,flat,commercial,Center,rectangle,5,20406,7,0.634885485674927,1991,0.0,street,7,5,5,NA,No,NA
11500.4,November-1996,4993.8,open land,industrial,Outskirts,trapezoid,4,77511,3,0.8591409660104855,1987,,highway,64,1,5,C,NA,NA
12162.0,Apr-1998,7218.2,villa,residential,Outskirts,trapezoid,2,62116,1,0.2509328594978786,1993,0.0,highway,97,5,10,NA,Yes, No
10763.1,August-97,8268.8,flat,commercial,Outskirts,trapezoid,4,80237,7,0.3417070813649681,1981,1990.0,highway,35,1,3,,No,
11248.5,Jan-1998,2557.4,duplex,residential,Center,rectangle,2,18207,5,0.9651574112626006,1984,1993.0,street,37,1,7,,Yes,NA
11345.0,October-2004,8155.3,land,industrial,Border,irregular,5,30849mts,7,0.3093889388621428,2002,0.0,street,20,3,6,C,NA,
19642.7,April-1978,6246.2,duplex,residential,Center,trapezoid,1,11330mts,10,0.934854559443342,1975,0.0,street,1,4,7,NA,Yes,NA
18051.0,April-1991,1986.0,open land,industrial,Outskirts,rectangle,1,78657,5,0.0022452474897342034,1975,0.0,highway,43,2,3,C,NA,NA
4264.1,November-1997,5205.7,villa,residential,Outskirts,trapezoid,2,78816mts,2,0.4445904092679075,1981,1991.0,highway,71,4,10,,Yes, No
4456.7,March-1991,7517.7,villa,residential,Center,rectangle,4,22317,6,0.45205354292500965,1983,0.0,alley,40,1,8,,Yes, No
11939.6,Dec-2005,7286.1,land,residential,Border,rectangle,4,28403,9,0.9337166525760632,2000,0.0,highway,68,2,5,F,NA,NA
12170.4,Aug-1992,10128.5,land,commercial,Center,irregular,2,17081,4,0.45684816976146525,1974,0.0,street,68,3,4,F,NA,NA
11951.6,January-2002,1249.2,open land,residential,Center,rectangle,5,3100,1,0.17975656806813256,1999,0.0,alley,54,4,6,F,NA,NA
11698.7,June-70,6074.8,land,residential,Center,irregular,1,25365mts,4,0.647686167433837,1957,0.0,street,24,5,4,C,NA,NA
11016.4,May-1995,2416.5,land,commercial,Center,irregular,3,4508,9,0.5758172824752171,1995,0.0,alley,63,5,8,C,NA,
11915.2,March-2003,8780.8,flat,residential,Center,rectangle,5,24147,1,0.41899905628679135,1992,2003.0,alley,3,5,4,NA,No,NA
10589.0,June-2001,3310.2,duplex,residential,Outskirts,irregular,5,61155,10,0.9067165265508521,1993,0.0,highway,11,3,2,NA,Yes,NA
9680.2,July-1985,7465.9,flat,commercial,Outskirts,irregular,1,56081,10,0.22993830605492704,1981,0.0,highway,17,2,4,NA,Yes,NA
4440.6,December-2007,2797.2,villa,residential,Center,rectangle,4,9552,5,0.7490587430975318,1998,0.0,street,18,1,3,,Yes, No
18312.6,April-1991,3319.5,flat,commercial,Center,rectangle,1,25473mts,5,0.43440836820880546,1982,0.0,street,31,3,5,NA,No,NA
11423.6,Jul-1975,8065.7,open land,commercial,Outskirts,rectangle,2,75177,3,0.8052920110556596,1959,,highway,73,5,2,C,NA,NA
10063.1,January-1973,3384.3,flat,commercial,Border,trapezoid,4,20865,2,0.5901099047175503,1971,0.0,highway,86,2,1,NA,Yes,
10480.4,February-1970,5136.2,flat,residential,Outskirts,trapezoid,5,50774,9,0.5430487173170538,1957,1966.0,highway,89,3,2,NA,No,NA
